dataset,rung,class,arch,seed,realization,q_src,F_src_at_q,F_tgt_at_q,signed_displacement_at_q,calibration_slack,undercoverage,KS_two_sided,KS_location,one_sided_up,one_sided_down,tail_mass_above_q_target,quantile_displacement,frac_of_KS_realised_at_q,n_src,n_tgt
ciciot2023,0.8,BruteForce,xgb,512,2,0.9860657639801502,0.9511305616338439,0.9477611940298507,0.003369367603993201,-0.0011305616338439517,0.002238805970149249,0.050434370815506724,0.6183811575174332,0.050434370815506724,0.00824651360266504,0.052238805970149294,0.00048016197979450226,0.06680697210080479,1371,536
ciciot2023,0.8,DDoS,xgb,512,2,0.5,0.9995618902973304,0.9995399125833908,2.197771393963599e-05,-0.04956189029733049,-0.049539912583390855,0.00014427732020101208,0.4226915240287781,0.00014413286258875243,0.00014427732020101208,0.0004600874166091895,0.0,0.15232965173608637,68476,26082
ciciot2023,0.8,DoS,xgb,512,2,0.5,0.9993654570692049,0.9993630573248408,2.3997443641121663e-06,-0.04936545706920492,-0.04936305732484081,0.0005187868408123263,0.4986581802368164,0.0005187868408123263,0.0002928319635845108,0.0006369426751592355,0.0,0.004625684723141013,25215,9420
ciciot2023,0.8,Mirai,xgb,512,2,0.5,0.9997889516171582,1.0,-0.00021104838284180527,-0.04978895161715824,-0.050000000000000044,0.00021104838284180527,0.5,0.00012557437128098882,0.00021104838284180527,0.0,0.0,1.0,18953,7234
ciciot2023,0.8,Recon,xgb,512,2,0.5937103778123856,0.9500759054435046,0.9508549428150832,-0.0007790373715785837,-7.590544350466466e-05,-0.0008549428150832483,0.010348376233532519,0.499828040599823,0.010348376233532519,0.002924252391487414,0.049145057184916796,-0.007629476487636566,0.07528112179128335,23055,8831
ciciot2023,0.8,Spoofing,xgb,512,2,0.8101772367954254,0.9501391650099403,0.9499893594381783,0.00014980557176202947,-0.0001391650099403785,1.0640561821650962e-05,0.01373823033283593,0.4294799268245697,0.0036985831340959896,0.01373823033283593,0.050010640561821695,5.1690638064649796e-05,0.010904284477162764,12575,4699
ciciot2023,0.8,Web,xgb,512,2,0.950296251103282,0.9508196721311475,0.9309494451294698,0.01987022700167773,-0.0008196721311475308,0.0190505548705302,0.10708438132585618,0.49712643027305603,0.024342688501488685,0.10708438132585618,0.06905055487053025,0.017318634316325188,0.18555672410538496,2135,811
ciciot2023,0.8,Benign,xgb,512,3,0.8960293754935265,0.9501508175900937,0.9499786233433091,0.00017219424678460715,-0.00015081759009372142,2.137665669088573e-05,0.008354577071721825,0.5747265666723251,0.006883697480839612,0.008354577071721825,0.05002137665669093,-0.002591547928750937,0.02061076764345643,6299,2339
ciciot2023,0.8,BruteForce,xgb,512,3,0.9860657639801502,0.9511305616338439,0.9490909090909091,0.002039652542934811,-0.0011305616338439517,0.0009090909090908594,0.02433658245474446,0.8632503971457481,0.007089715536104935,0.02433658245474446,0.050909090909090904,0.0002667487133294344,0.08381014658601653,1371,550
ciciot2023,0.8,DDoS,xgb,512,3,0.5,0.9995618902973304,0.9994599182161871,0.00010197208114337553,-0.04956189029733049,-0.049459918216187115,0.0002454768674539032,0.4998830258846283,0.0002454768674539032,9.369956761052297e-05,0.000540081783812929,0.0,0.4154040346083703,68476,25922
ciciot2023,0.8,DoS,xgb,512,3,0.5,0.9993654570692049,0.9997886728655959,-0.000423215796391041,-0.04936545706920492,-0.04978867286559596,0.0016475889765598275,0.4986737370491028,0.00026486082748380826,0.0016475889765598275,0.00021132713440408235,0.0,0.25686976692130903,25215,9464
ciciot2023,0.8,Mirai,xgb,512,3,0.5,0.9997889516171582,0.9997271487039563,6.180291320190268e-05,-0.04978895161715824,-0.049727148703956336,0.00027136848680540905,0.4998830258846283,0.00027136848680540905,5.276209571047907e-05,0.00027285129604370795,0.0,0.22774535809023347,18953,7330
ciciot2023,0.8,Recon,xgb,512,3,0.5937103778123856,0.9500759054435046,0.9529826958105647,-0.002906790367060097,-7.590544350466466e-05,-0.0029826958105647616,0.01000267535579566,0.49864932894706726,0.01000267535579566,0.0049892422847241935,0.04701730418943528,-0.02913617566227822,0.29060129052132744,23055,8784
ciciot2023,0.8,Spoofing,xgb,512,3,0.8101772367954254,0.9501391650099403,0.9520833333333333,-0.0019441683233929474,-0.0001391650099403785,-0.002083333333333326,0.014785868124585821,0.4951143264770508,0.0017089131875414193,0.014785868124585821,0.04791666666666672,-0.0074244827032087235,0.13148827698254661,12575,4800
ciciot2023,0.8,Web,xgb,512,3,0.950296251103282,0.9508196721311475,0.9272503082614056,0.023569363869741844,-0.0008196721311475308,0.022749691738594313,0.07995737762671928,0.49712643027305603,0.03774216929398755,0.07995737762671928,0.07274969173859436,0.019000914879143238,0.2947740980172628,2135,811
ciciot2023,0.8,Benign,xgb,512,4,0.8960293754935265,0.9501508175900937,0.9497959183673469,0.0003548992227467851,-0.00015081759009372142,0.00020408163265306367,0.00848777421748187,0.4384342133998871,0.00417695066596252,0.00848777421748187,0.05020408163265311,0.0003556260839092662,0.04181299050295375,6299,2450
ciciot2023,0.8,BruteForce,xgb,512,4,0.9860657639801502,0.9511305616338439,0.9582542694497154,-0.007123707815871461,-0.0011305616338439517,-0.008254269449715412,0.029262979279380277,0.4730026423931122,0.029262979279380277,0.023120563253183013,0.04174573055028463,-0.0013402292504907098,0.24343754434091663,1371,527
ciciot2023,0.8,DDoS,xgb,512,4,0.5,0.9995618902973304,0.9996906897618311,-0.0001287994645006174,-0.04956189029733049,-0.04969068976183111,0.0001915233672872274,0.7182715237140656,4.895816076279926e-05,0.0001915233672872274,0.0003093102381689361,0.0,0.6724999999997754,68476,25864
ciciot2023,0.8,DoS,xgb,512,4,0.5,0.9993654570692049,0.9996891191709845,-0.0003236621017795871,-0.04936545706920492,-0.04968911917098451,0.0005308543417798643,0.4986737370491028,0.0005308543417798643,0.0003236621017795871,0.00031088082901553626,0.0,0.609700394828463,25215,9650
ciciot2023,0.8,Mirai,xgb,512,4,0.5,0.9997889516171582,1.0,-0.00021104838284180527,-0.04978895161715824,-0.050000000000000044,0.00023956186497147737,0.4998830258846283,0.00023956186497147737,0.00021104838284180527,0.0,0.0,0.8809765396797735,18953,7163
ciciot2023,0.8,Recon,xgb,512,4,0.5937103778123856,0.9500759054435046,0.9518619436875567,-0.0017860382440521017,-7.590544350466466e-05,-0.0018619436875567663,0.01275925003412648,0.49989768862724304,0.01275925003412648,0.003751676035921747,0.04813805631244328,-0.012681657075882091,0.1399798765033275,23055,8808
ciciot2023,0.8,Spoofing,xgb,512,4,0.8101772367954254,0.9501391650099403,0.9473238840702348,0.002815280939705511,-0.0001391650099403785,0.0026761159297651327,0.013260180823247536,0.4998829960823059,0.013260180823247536,0.005115320347851539,0.05267611592976518,0.008392985165118771,0.21231090112812082,12575,4727
ciciot2023,0.8,Web,xgb,512,4,0.950296251103282,0.9508196721311475,0.9395807644882861,0.011238907642861395,-0.0008196721311475308,0.010419235511713865,0.0934382914088196,0.48680755496025085,0.02726157027060583,0.0934382914088196,0.06041923551171391,0.00830361433327198,0.12028160482609766,2135,811
ciciot2023,0.8,Benign,xgb,6021,0,0.8988344334065914,0.9501508175900937,0.9495374264087468,0.0006133911813468451,-0.00015081759009372142,0.0004625735912531237,0.010500752318809599,0.2497512549161911,0.010500752318809599,0.004282389063852032,0.05046257359125317,0.0012248044833540472,0.05841402241705109,6299,2378
ciciot2023,0.8,BruteForce,xgb,6021,0,0.9841743856668472,0.9511305616338439,0.9593639575971732,-0.008233395963329282,-0.0011305616338439517,-0.009363957597173234,0.03738211771861866,0.4992997944355011,0.00955043003353151,0.03738211771861866,0.04063604240282681,-0.0014707642840221524,0.22024958632101602,1371,566
ciciot2023,0.8,DDoS,xgb,6021,0,0.5,0.9995618902973304,0.9997301672962763,-0.0001682769989458377,-0.04956189029733049,-0.04973016729627633,0.0002920731351130357,0.7930905073881149,5.856774531100132e-05,0.0002920731351130357,0.0002698327037237158,0.0,0.5761467889907524,68476,25942
ciciot2023,0.8,DoS,xgb,6021,0,0.5,0.999484433868729,1.0,-0.0005155661312710169,-0.04948443386872903,-0.050000000000000044,0.0005155661312710169,0.5,0.000484873990127253,0.0005155661312710169,0.0,0.0,1.0,25215,9748
ciciot2023,0.8,Mirai,xgb,6021,0,0.5,0.9997889516171582,0.9998602961721151,-7.134455495694247e-05,-0.04978895161715824,-0.04986029617211518,0.0003759760011040089,0.49884259700775146,0.00024821330133464805,0.0003759760011040089,0.0001397038278848628,0.0,0.1897582684731144,18953,7158
ciciot2023,0.8,Recon,xgb,6021,0,0.5532817542552948,0.9500759054435046,0.9507132088600255,-0.0006373034165209068,-7.590544350466466e-05,-0.0007132088600255715,0.004351684063136518,0.49966755509376526,0.004351684063136518,0.00289134084392427,0.04928679113997447,-0.008430060744285872,0.1464498358048457,23055,8623
ciciot2023,0.8,Spoofing,xgb,6021,0,0.8043636381626129,0.9501391650099403,0.9522413070800168,-0.002102142070076418,-0.0001391650099403785,-0.0022413070800167967,0.011048580740109004,0.4710388481616974,0.0036440593972819624,0.011048580740109004,0.04775869291998325,-0.008810643851757338,0.19026353877698854,12575,4774
ciciot2023,0.8,Web,xgb,6021,0,0.9605380687862635,0.9508196721311475,0.9469790382244143,0.0038406339067331707,-0.0008196721311475308,0.00302096177558564,0.13927235869788074,0.4895104765892029,0.023379931099605233,0.13927235869788074,0.053020961775585684,0.00074051134288311,0.027576426095177582,2135,811
ciciot2023,0.8,Benign,xgb,6021,1,0.8988344334065914,0.9501508175900937,0.955748552522746,-0.005597734932652365,-0.00015081759009372142,-0.0057485525227460865,0.013523422193001067,0.736446887254715,0.01336440421241386,0.013523422193001067,0.04425144747725396,-0.020025025308132105,0.41392887486345176,6299,2418
ciciot2023,0.8,BruteForce,xgb,6021,1,0.9841743856668472,0.9511305616338439,0.9627329192546584,-0.011602357620814518,-0.0011305616338439517,-0.01273291925465847,0.03480254246118575,0.4982922077178955,0.0018348125093439194,0.03480254246118575,0.037267080745341574,-0.004361010715365432,0.3333767248112487,1371,483
ciciot2023,0.8,DDoS,xgb,6021,1,0.5,0.9995618902973304,0.9994596680818217,0.00010222221550870714,-0.04956189029733049,-0.049459668081821784,0.0002253145275959964,0.45755788683891296,0.0002253145275959964,8.240272549889097e-05,0.0005403319181782607,0.0,0.4536867489165999,68476,25910
ciciot2023,0.8,DoS,xgb,6021,1,0.5,0.999484433868729,0.9995822454308094,-9.781156208044095e-05,-0.04948443386872903,-0.04958224543080947,0.0006253478569938217,0.49707287549972534,0.0005987359879967009,0.0006253478569938217,0.00041775456919057596,0.0,0.15641144522448938,25215,9575
