dataset,arch,class,n_src,n_tgt,q_src,SHC_coverage,undercoverage,median_score_shift,q90_score_shift,score_KS,realization,rung,seed
ciciot2023:rung0.0,xgb,Mirai,18953,7223,0.5,0.9514,-0.0014,0.0,0.0,0.0002,2,0.0,2024
ciciot2023:rung0.0,xgb,Recon,23055,8740,0.5315,0.9492,0.0008,0.0,0.0,0.011,2,0.0,2024
ciciot2023:rung0.0,xgb,Spoofing,12575,4826,0.8043,0.9489,0.0011,0.0,0.0044,0.0175,2,0.0,2024
ciciot2023:rung0.0,xgb,Web,2135,811,0.9622,0.9554,-0.0054,0.0,-0.0007,0.0182,2,0.0,2024
ciciot2023:rung0.0,xgb,Benign,6299,2428,0.8885,0.9505,-0.0005,0.0,0.01,0.0124,2,0.0,3407
ciciot2023:rung0.0,xgb,BruteForce,1371,541,0.9858,0.9523,-0.0023,0.0,-0.0062,0.0289,2,0.0,3407
ciciot2023:rung0.0,xgb,DDoS,68476,25807,0.5,0.9498,0.0002,0.0,0.0,0.0005,2,0.0,3407
ciciot2023:rung0.0,xgb,DoS,25215,9624,0.5,0.9513,-0.0013,0.0,0.0,0.0007,2,0.0,3407
ciciot2023:rung0.0,xgb,Mirai,18953,7223,0.5,0.9503,-0.0003,0.0,0.0,0.0003,2,0.0,3407
ciciot2023:rung0.0,xgb,Recon,23055,8740,0.537,0.9514,-0.0014,0.0,0.0,0.0095,2,0.0,3407
ciciot2023:rung0.0,xgb,Spoofing,12575,4826,0.8015,0.953,-0.003,0.0,-0.0113,0.0071,2,0.0,3407
ciciot2023:rung0.0,xgb,Web,2135,811,0.9543,0.9608,-0.0108,-0.0007,-0.0041,0.0234,2,0.0,3407
ciciot2023:rung0.0,xgb,Benign,6299,2428,0.8842,0.9491,0.0009,0.0,0.0125,0.0172,2,0.0,42
ciciot2023:rung0.0,xgb,BruteForce,1371,541,0.986,0.9579,-0.0079,0.0,-0.0054,0.0369,2,0.0,42
ciciot2023:rung0.0,xgb,DDoS,68476,25807,0.5,0.9497,0.0003,0.0,0.0,0.0004,2,0.0,42
ciciot2023:rung0.0,xgb,DoS,25215,9624,0.5,0.9486,0.0014,0.0,0.0,0.0006,2,0.0,42
ciciot2023:rung0.0,xgb,Mirai,18953,7223,0.5,0.9515,-0.0015,0.0,0.0,0.0006,2,0.0,42
ciciot2023:rung0.0,xgb,Recon,23055,8740,0.5644,0.9512,-0.0012,0.0,0.0,0.0114,2,0.0,42
ciciot2023:rung0.0,xgb,Spoofing,12575,4826,0.8067,0.9502,-0.0002,0.0,-0.024,0.0086,2,0.0,42
ciciot2023:rung0.0,xgb,Web,2135,811,0.9559,0.9549,-0.0049,-0.0006,0.0102,0.0189,2,0.0,42
ciciot2023:rung0.0,xgb,Benign,6299,2428,0.896,0.9493,0.0007,0.0,-0.0033,0.0088,2,0.0,512
ciciot2023:rung0.0,xgb,BruteForce,1371,541,0.9861,0.9532,-0.0032,0.0,0.0011,0.0287,2,0.0,512
ciciot2023:rung0.0,xgb,DDoS,68476,25807,0.5,0.9513,-0.0013,0.0,0.0,0.0005,2,0.0,512
ciciot2023:rung0.0,xgb,DoS,25215,9624,0.5,0.9508,-0.0008,0.0,0.0,0.0008,2,0.0,512
ciciot2023:rung0.0,xgb,Mirai,18953,7223,0.5,0.9509,-0.0009,0.0,0.0,0.0002,2,0.0,512
ciciot2023:rung0.0,xgb,Recon,23055,8740,0.5937,0.9476,0.0024,0.0,0.0,0.0073,2,0.0,512
ciciot2023:rung0.0,xgb,Spoofing,12575,4826,0.8102,0.9519,-0.0019,0.0,-0.0144,0.013,2,0.0,512
ciciot2023:rung0.0,xgb,Web,2135,811,0.9503,0.9485,0.0015,0.0002,0.0077,0.0284,2,0.0,512
ciciot2023:rung0.0,xgb,Benign,6299,2428,0.8988,0.9519,-0.0019,0.0,-0.0079,0.0162,2,0.0,6021
ciciot2023:rung0.0,xgb,BruteForce,1371,541,0.9842,0.9494,0.0006,0.0,0.0028,0.0233,2,0.0,6021
ciciot2023:rung0.0,xgb,DDoS,68476,25807,0.5,0.9516,-0.0016,0.0,0.0,0.0005,2,0.0,6021
ciciot2023:rung0.0,xgb,DoS,25215,9624,0.5,0.9529,-0.0029,0.0,0.0,0.001,2,0.0,6021
ciciot2023:rung0.0,xgb,Mirai,18953,7223,0.5,0.9507,-0.0007,0.0,0.0,0.0006,2,0.0,6021
ciciot2023:rung0.0,xgb,Recon,23055,8740,0.5533,0.947,0.003,0.0,0.0,0.0101,2,0.0,6021
ciciot2023:rung0.0,xgb,Spoofing,12575,4826,0.8044,0.95,-0.0,0.0,-0.017,0.0112,2,0.0,6021
ciciot2023:rung0.0,xgb,Web,2135,811,0.9605,0.9512,-0.0012,0.0003,0.0012,0.0194,2,0.0,6021
ciciot2023:rung0.0,xgb,Benign,6299,2428,0.8972,0.9488,0.0012,0.0,0.0191,0.0118,2,0.0,7
ciciot2023:rung0.0,xgb,BruteForce,1371,541,0.9867,0.9547,-0.0047,0.0,-0.0047,0.0259,2,0.0,7
ciciot2023:rung0.0,xgb,DDoS,68476,25807,0.5,0.9504,-0.0004,0.0,0.0,0.0005,2,0.0,7
ciciot2023:rung0.0,xgb,DoS,25215,9624,0.5,0.9502,-0.0002,0.0,0.0,0.0015,2,0.0,7
ciciot2023:rung0.0,xgb,Mirai,18953,7223,0.5,0.9519,-0.0019,0.0,0.0,0.0003,2,0.0,7
ciciot2023:rung0.0,xgb,Recon,23055,8740,0.5544,0.948,0.002,0.0,0.0,0.0096,2,0.0,7
ciciot2023:rung0.0,xgb,Spoofing,12575,4826,0.7982,0.9548,-0.0048,0.0,-0.0012,0.0056,2,0.0,7
ciciot2023:rung0.0,xgb,Web,2135,811,0.9592,0.9565,-0.0065,0.0003,-0.0048,0.0289,2,0.0,7
ciciot2023:rung0.0,xgb,Benign,6299,2428,0.9018,0.9542,-0.0042,0.0,0.0102,0.0107,2,0.0,88
ciciot2023:rung0.0,xgb,BruteForce,1371,541,0.9858,0.9409,0.0091,0.0,0.0047,0.0368,2,0.0,88
ciciot2023:rung0.0,xgb,DDoS,68476,25807,0.5,0.9505,-0.0005,0.0,0.0,0.0005,2,0.0,88
ciciot2023:rung0.0,xgb,DoS,25215,9624,0.5,0.9493,0.0007,0.0,0.0,0.0005,2,0.0,88
ciciot2023:rung0.0,xgb,Mirai,18953,7223,0.5,0.95,-0.0,0.0,0.0,0.0005,2,0.0,88
ciciot2023:rung0.0,xgb,Recon,23055,8740,0.5694,0.9474,0.0026,0.0,0.0,0.0083,2,0.0,88
ciciot2023:rung0.0,xgb,Spoofing,12575,4826,0.8015,0.9541,-0.0041,0.0,-0.0187,0.0098,2,0.0,88
ciciot2023:rung0.0,xgb,Web,2135,811,0.9508,0.9456,0.0044,-0.0011,0.0047,0.0217,2,0.0,88
ciciot2023:rung0.0,xgb,Benign,6299,2428,0.8856,0.9546,-0.0046,0.0,0.0161,0.0112,2,0.0,91
ciciot2023:rung0.0,xgb,BruteForce,1371,541,0.985,0.9567,-0.0067,0.0,0.0016,0.0294,2,0.0,91
ciciot2023:rung0.0,xgb,DDoS,68476,25807,0.5,0.9503,-0.0003,0.0,0.0,0.0004,2,0.0,91
ciciot2023:rung0.0,xgb,DoS,25215,9624,0.5,0.9506,-0.0006,0.0,0.0,0.0005,2,0.0,91
ciciot2023:rung0.0,xgb,Mirai,18953,7223,0.5,0.9516,-0.0016,0.0,0.0,0.0007,2,0.0,91
ciciot2023:rung0.0,xgb,Recon,23055,8740,0.6058,0.949,0.001,0.0,0.0,0.011,2,0.0,91
ciciot2023:rung0.0,xgb,Spoofing,12575,4826,0.812,0.9523,-0.0023,0.0,-0.0112,0.0132,2,0.0,91
ciciot2023:rung0.0,xgb,Web,2135,811,0.9548,0.9501,-0.0001,0.0,-0.0027,0.0199,2,0.0,91
ciciot2023:rung0.2,mlp,Benign,6299,2417,0.9462,0.9451,0.0049,0.005,0.003,0.0288,2,0.2,12345
ciciot2023:rung0.2,mlp,BruteForce,1371,541,0.9909,0.9619,-0.0119,-0.0199,-0.001,0.0478,2,0.2,12345
ciciot2023:rung0.2,mlp,DDoS,68476,25984,0.5,0.9502,-0.0002,0.0,0.0,0.0035,2,0.2,12345
ciciot2023:rung0.2,mlp,DoS,25215,9598,0.5,0.9489,0.0011,0.0,0.0,0.0088,2,0.2,12345
ciciot2023:rung0.2,mlp,Mirai,18953,7201,0.5,0.951,-0.001,0.0,0.0,0.0056,2,0.2,12345
ciciot2023:rung0.2,mlp,Recon,23055,8646,0.698,0.9493,0.0007,0.0022,0.0,0.0145,2,0.2,12345
ciciot2023:rung0.2,mlp,Spoofing,12575,4802,0.8816,0.9486,0.0014,0.0002,-0.0143,0.0122,2,0.2,12345
ciciot2023:rung0.2,mlp,Web,2135,811,0.9695,0.9473,0.0027,-0.0022,-0.0074,0.0336,2,0.2,12345
ciciot2023:rung0.2,mlp,Benign,6299,2417,0.935,0.9482,0.0018,0.0031,-0.0,0.0235,2,0.2,1337
ciciot2023:rung0.2,mlp,BruteForce,1371,541,0.9908,0.9516,-0.0016,-0.0059,0.0004,0.0342,2,0.2,1337
ciciot2023:rung0.2,mlp,DDoS,68476,25984,0.5,0.9493,0.0007,0.0,0.0,0.0042,2,0.2,1337
ciciot2023:rung0.2,mlp,DoS,25215,9598,0.5,0.9488,0.0012,0.0,0.0,0.0079,2,0.2,1337
ciciot2023:rung0.2,mlp,Mirai,18953,7201,0.5,0.9489,0.0011,0.0,0.0,0.0063,2,0.2,1337
ciciot2023:rung0.2,mlp,Recon,23055,8646,0.6972,0.9477,0.0023,0.0006,0.0,0.0079,2,0.2,1337
ciciot2023:rung0.2,mlp,Spoofing,12575,4802,0.8814,0.9556,-0.0056,0.0,-0.0109,0.013,2,0.2,1337
ciciot2023:rung0.2,mlp,Web,2135,811,0.9739,0.9507,-0.0007,-0.0059,0.0011,0.0274,2,0.2,1337
ciciot2023:rung0.2,mlp,Benign,6299,2417,0.9371,0.9531,-0.0031,0.0065,-0.0054,0.0298,2,0.2,2024
ciciot2023:rung0.2,mlp,BruteForce,1371,541,0.9919,0.9577,-0.0077,-0.0027,-0.005,0.0424,2,0.2,2024
ciciot2023:rung0.2,mlp,DDoS,68476,25984,0.5,0.9494,0.0006,0.0,0.0,0.0031,2,0.2,2024
ciciot2023:rung0.2,mlp,DoS,25215,9598,0.5,0.9496,0.0004,0.0,0.0,0.0078,2,0.2,2024
ciciot2023:rung0.2,mlp,Mirai,18953,7201,0.5,0.9502,-0.0002,0.0,0.0,0.0032,2,0.2,2024
ciciot2023:rung0.2,mlp,Recon,23055,8646,0.7058,0.9497,0.0003,0.0009,0.0,0.0096,2,0.2,2024
ciciot2023:rung0.2,mlp,Spoofing,12575,4802,0.8882,0.9542,-0.0042,0.0,-0.0116,0.0132,2,0.2,2024
ciciot2023:rung0.2,mlp,Web,2135,811,0.9714,0.9533,-0.0033,-0.0075,0.0012,0.0335,2,0.2,2024
ciciot2023:rung0.2,mlp,Benign,6299,2417,0.9506,0.948,0.002,0.0058,0.0058,0.0292,2,0.2,3407
ciciot2023:rung0.2,mlp,BruteForce,1371,541,0.9923,0.9547,-0.0047,-0.0291,-0.0018,0.0576,2,0.2,3407
ciciot2023:rung0.2,mlp,DDoS,68476,25984,0.5,0.9512,-0.0012,0.0,0.0,0.005,2,0.2,3407
ciciot2023:rung0.2,mlp,DoS,25215,9598,0.5,0.948,0.002,0.0,0.0,0.006,2,0.2,3407
ciciot2023:rung0.2,mlp,Mirai,18953,7201,0.5,0.9525,-0.0025,0.0,0.0,0.0072,2,0.2,3407
ciciot2023:rung0.2,mlp,Recon,23055,8646,0.703,0.9527,-0.0027,0.0,0.0,0.0053,2,0.2,3407
ciciot2023:rung0.2,mlp,Spoofing,12575,4802,0.8852,0.9535,-0.0035,-0.0,-0.0027,0.0113,2,0.2,3407
ciciot2023:rung0.2,mlp,Web,2135,811,0.9747,0.9436,0.0064,-0.0065,-0.0013,0.0663,2,0.2,3407
ciciot2023:rung0.2,mlp,Benign,6299,2417,0.9472,0.9494,0.0006,0.0033,0.0037,0.0293,2,0.2,42
ciciot2023:rung0.2,mlp,BruteForce,1371,541,0.989,0.9529,-0.0029,-0.0052,0.0003,0.0518,2,0.2,42
ciciot2023:rung0.2,mlp,DDoS,68476,25984,0.5,0.9504,-0.0004,0.0,0.0,0.0066,2,0.2,42
ciciot2023:rung0.2,mlp,DoS,25215,9598,0.4999,0.9499,0.0001,0.0,0.0,0.0127,2,0.2,42
ciciot2023:rung0.2,mlp,Mirai,18953,7201,0.4999,0.9491,0.0009,0.0,0.0,0.0092,2,0.2,42
ciciot2023:rung0.2,mlp,Recon,23055,8646,0.7071,0.9485,0.0015,0.0007,0.0,0.0083,2,0.2,42
ciciot2023:rung0.2,mlp,Spoofing,12575,4802,0.8862,0.9584,-0.0084,0.0,-0.0194,0.0145,2,0.2,42
ciciot2023:rung0.2,mlp,Web,2135,811,0.9702,0.9557,-0.0057,0.0016,-0.0019,0.0448,2,0.2,42
ciciot2023:rung0.2,mlp,Benign,6299,2417,0.9468,0.9473,0.0027,0.0045,-0.0021,0.0209,2,0.2,512
ciciot2023:rung0.2,mlp,BruteForce,1371,541,0.9914,0.9617,-0.0117,-0.0082,-0.0013,0.0445,2,0.2,512
ciciot2023:rung0.2,mlp,DDoS,68476,25984,0.5,0.9498,0.0002,-0.0,0.0,0.0025,2,0.2,512
ciciot2023:rung0.2,mlp,DoS,25215,9598,0.4999,0.9491,0.0009,0.0,0.0,0.009,2,0.2,512
ciciot2023:rung0.2,mlp,Mirai,18953,7201,0.4999,0.9486,0.0014,0.0,0.0,0.008,2,0.2,512
ciciot2023:rung0.2,mlp,Recon,23055,8646,0.7061,0.9502,-0.0002,0.0013,0.0,0.01,2,0.2,512
ciciot2023:rung0.2,mlp,Spoofing,12575,4802,0.8845,0.9538,-0.0038,-0.0,-0.0134,0.0145,2,0.2,512
ciciot2023:rung0.2,mlp,Web,2135,811,0.9737,0.9491,0.0009,0.0044,-0.0018,0.0274,2,0.2,512
ciciot2023:rung0.2,mlp,Benign,6299,2417,0.9376,0.9509,-0.0009,0.0072,-0.0052,0.0291,2,0.2,6021
ciciot2023:rung0.2,mlp,BruteForce,1371,541,0.9907,0.9667,-0.0167,-0.0191,-0.0034,0.0505,2,0.2,6021
ciciot2023:rung0.2,mlp,DDoS,68476,25984,0.5,0.9498,0.0002,0.0,0.0,0.0051,2,0.2,6021
ciciot2023:rung0.2,mlp,DoS,25215,9598,0.5,0.9524,-0.0024,0.0,0.0,0.011,2,0.2,6021
ciciot2023:rung0.2,mlp,Mirai,18953,7201,0.5,0.9499,0.0001,0.0,0.0,0.0021,2,0.2,6021
ciciot2023:rung0.2,mlp,Recon,23055,8646,0.6559,0.9477,0.0023,0.001,0.0,0.0095,2,0.2,6021
ciciot2023:rung0.2,mlp,Spoofing,12575,4802,0.8805,0.9532,-0.0032,0.0,-0.0176,0.0153,2,0.2,6021
ciciot2023:rung0.2,mlp,Web,2135,811,0.9706,0.9494,0.0006,-0.0024,-0.0011,0.0381,2,0.2,6021
ciciot2023:rung0.2,mlp,Benign,6299,2417,0.9438,0.9484,0.0016,0.0,0.0014,0.0237,2,0.2,7
ciciot2023:rung0.2,mlp,BruteForce,1371,541,0.9927,0.9627,-0.0127,-0.0319,-0.0003,0.0812,2,0.2,7
ciciot2023:rung0.2,mlp,DDoS,68476,25984,0.5,0.9504,-0.0004,0.0,0.0,0.0037,2,0.2,7
ciciot2023:rung0.2,mlp,DoS,25215,9598,0.5,0.9511,-0.0011,-0.0,0.0,0.0096,2,0.2,7
ciciot2023:rung0.2,mlp,Mirai,18953,7201,0.5,0.9534,-0.0034,0.0,0.0,0.0089,2,0.2,7
ciciot2023:rung0.2,mlp,Recon,23055,8646,0.6773,0.9499,0.0001,0.0004,-0.0,0.0079,2,0.2,7
ciciot2023:rung0.2,mlp,Spoofing,12575,4802,0.8786,0.9566,-0.0066,0.0,-0.0122,0.0128,2,0.2,7
ciciot2023:rung0.2,mlp,Web,2135,811,0.9775,0.958,-0.008,0.0016,-0.0076,0.0369,2,0.2,7
ciciot2023:rung0.2,mlp,Benign,6299,2417,0.9434,0.9492,0.0008,0.003,-0.0021,0.0314,2,0.2,88
ciciot2023:rung0.2,mlp,BruteForce,1371,541,0.99,0.9652,-0.0152,-0.0147,-0.0011,0.0412,2,0.2,88
ciciot2023:rung0.2,mlp,DDoS,68476,25984,0.5,0.9502,-0.0002,0.0,0.0,0.0059,2,0.2,88
ciciot2023:rung0.2,mlp,DoS,25215,9598,0.4999,0.9484,0.0016,0.0,0.0,0.0117,2,0.2,88
ciciot2023:rung0.2,mlp,Mirai,18953,7201,0.4999,0.9542,-0.0042,0.0,0.0,0.0032,2,0.2,88
ciciot2023:rung0.2,mlp,Recon,23055,8646,0.6871,0.9507,-0.0007,0.0013,0.0,0.0131,2,0.2,88
ciciot2023:rung0.2,mlp,Spoofing,12575,4802,0.8848,0.9528,-0.0028,0.0001,-0.0047,0.0129,2,0.2,88
ciciot2023:rung0.2,mlp,Web,2135,811,0.9736,0.9572,-0.0072,-0.0001,-0.0044,0.0358,2,0.2,88
ciciot2023:rung0.2,mlp,Benign,6299,2417,0.944,0.9491,0.0009,0.006,-0.0036,0.0243,2,0.2,91
ciciot2023:rung0.2,mlp,BruteForce,1371,541,0.9914,0.9551,-0.0051,-0.0093,-0.0008,0.0414,2,0.2,91
ciciot2023:rung0.2,mlp,DDoS,68476,25984,0.5,0.949,0.001,0.0,0.0,0.0048,2,0.2,91
ciciot2023:rung0.2,mlp,DoS,25215,9598,0.4999,0.9525,-0.0025,0.0,0.0,0.0087,2,0.2,91
ciciot2023:rung0.2,mlp,Mirai,18953,7201,0.4999,0.9477,0.0023,0.0,0.0,0.0025,2,0.2,91
ciciot2023:rung0.2,mlp,Recon,23055,8646,0.6895,0.9502,-0.0002,0.0012,0.0,0.0111,2,0.2,91
ciciot2023:rung0.2,mlp,Spoofing,12575,4802,0.8837,0.9545,-0.0045,0.0,-0.0104,0.0106,2,0.2,91
ciciot2023:rung0.2,mlp,Web,2135,811,0.9704,0.9445,0.0055,0.0017,0.0006,0.0244,2,0.2,91
ciciot2023:rung0.2,rf,Benign,6299,2417,0.934,0.9502,-0.0002,0.0017,-0.0085,0.0394,2,0.2,12345
ciciot2023:rung0.2,rf,BruteForce,1371,541,0.991,0.9564,-0.0064,0.0014,0.0,0.0337,2,0.2,12345
ciciot2023:rung0.2,rf,DDoS,68476,25984,0.5,0.9493,0.0007,0.0,0.0,0.0026,2,0.2,12345
ciciot2023:rung0.2,rf,DoS,25215,9598,0.5,0.95,0.0,0.0,0.0,0.0024,2,0.2,12345
ciciot2023:rung0.2,rf,Mirai,18953,7201,0.5,0.9472,0.0028,0.0,0.0,0.0019,2,0.2,12345
ciciot2023:rung0.2,rf,Recon,23055,8646,0.6647,0.9488,0.0012,0.0001,0.0,0.0068,2,0.2,12345
ciciot2023:rung0.2,rf,Spoofing,12575,4802,0.8412,0.953,-0.003,-0.0001,0.001,0.0114,2,0.2,12345
ciciot2023:rung0.2,rf,Web,2135,811,0.9673,0.9509,-0.0009,-0.0139,0.0028,0.0402,2,0.2,12345
ciciot2023:rung0.2,rf,Benign,6299,2417,0.9388,0.9514,-0.0014,0.0008,0.008,0.0347,2,0.2,1337
ciciot2023:rung0.2,rf,BruteForce,1371,541,0.9892,0.9534,-0.0034,0.0032,0.0006,0.0279,2,0.2,1337
ciciot2023:rung0.2,rf,DDoS,68476,25984,0.5,0.9492,0.0008,0.0,0.0,0.0029,2,0.2,1337
ciciot2023:rung0.2,rf,DoS,25215,9598,0.5,0.9484,0.0016,0.0,0.0,0.0032,2,0.2,1337
ciciot2023:rung0.2,rf,Mirai,18953,7201,0.5,0.9505,-0.0005,0.0,0.0,0.0023,2,0.2,1337
ciciot2023:rung0.2,rf,Recon,23055,8646,0.6425,0.9462,0.0038,-0.0,0.0,0.0067,2,0.2,1337
ciciot2023:rung0.2,rf,Spoofing,12575,4802,0.8372,0.9505,-0.0005,-0.0003,-0.0031,0.0124,2,0.2,1337
ciciot2023:rung0.2,rf,Web,2135,811,0.9627,0.9483,0.0017,-0.019,0.003,0.0407,2,0.2,1337
ciciot2023:rung0.2,rf,Benign,6299,2417,0.9317,0.9512,-0.0012,0.0021,0.0049,0.0315,2,0.2,2024
ciciot2023:rung0.2,rf,BruteForce,1371,541,0.9881,0.9625,-0.0125,0.0007,-0.0012,0.0373,2,0.2,2024
ciciot2023:rung0.2,rf,DDoS,68476,25984,0.5,0.9508,-0.0008,0.0,0.0,0.002,2,0.2,2024
ciciot2023:rung0.2,rf,DoS,25215,9598,0.5,0.9507,-0.0007,0.0,0.0,0.0042,2,0.2,2024
ciciot2023:rung0.2,rf,Mirai,18953,7201,0.5,0.9485,0.0015,0.0,0.0,0.0021,2,0.2,2024
ciciot2023:rung0.2,rf,Recon,23055,8646,0.6431,0.95,-0.0,-0.0001,0.0,0.0075,2,0.2,2024
ciciot2023:rung0.2,rf,Spoofing,12575,4802,0.8414,0.9562,-0.0062,-0.0002,-0.0016,0.0106,2,0.2,2024
ciciot2023:rung0.2,rf,Web,2135,811,0.9684,0.9534,-0.0034,-0.0098,-0.0034,0.0271,2,0.2,2024
ciciot2023:rung0.2,rf,Benign,6299,2417,0.9328,0.9468,0.0032,0.0016,0.0046,0.0307,2,0.2,3407
ciciot2023:rung0.2,rf,BruteForce,1371,541,0.9888,0.9373,0.0127,-0.0035,0.0061,0.0309,2,0.2,3407
ciciot2023:rung0.2,rf,DDoS,68476,25984,0.5,0.9499,0.0001,0.0,0.0,0.0024,2,0.2,3407
ciciot2023:rung0.2,rf,DoS,25215,9598,0.5,0.9497,0.0003,0.0,0.0,0.0029,2,0.2,3407
ciciot2023:rung0.2,rf,Mirai,18953,7201,0.5,0.9498,0.0002,0.0,0.0,0.002,2,0.2,3407
ciciot2023:rung0.2,rf,Recon,23055,8646,0.6369,0.9472,0.0028,-0.0,0.0,0.0072,2,0.2,3407
ciciot2023:rung0.2,rf,Spoofing,12575,4802,0.8364,0.953,-0.003,-0.0005,-0.0068,0.0118,2,0.2,3407
ciciot2023:rung0.2,rf,Web,2135,811,0.9672,0.9592,-0.0092,0.0033,-0.0005,0.0271,2,0.2,3407
ciciot2023:rung0.2,rf,Benign,6299,2417,0.9297,0.951,-0.001,0.0017,0.0025,0.0302,2,0.2,42
ciciot2023:rung0.2,rf,BruteForce,1371,541,0.9895,0.9442,0.0058,0.0008,0.0022,0.0294,2,0.2,42
ciciot2023:rung0.2,rf,DDoS,68476,25984,0.5,0.9493,0.0007,0.0,0.0,0.0028,2,0.2,42
ciciot2023:rung0.2,rf,DoS,25215,9598,0.5,0.9502,-0.0002,0.0,0.0,0.0017,2,0.2,42
ciciot2023:rung0.2,rf,Mirai,18953,7201,0.5,0.9502,-0.0002,0.0,0.0,0.0026,2,0.2,42
ciciot2023:rung0.2,rf,Recon,23055,8646,0.6298,0.9493,0.0007,-0.0001,0.0,0.0084,2,0.2,42
ciciot2023:rung0.2,rf,Spoofing,12575,4802,0.8401,0.9523,-0.0023,-0.0002,-0.0029,0.0073,2,0.2,42
ciciot2023:rung0.2,rf,Web,2135,811,0.9721,0.9594,-0.0094,-0.0124,0.0017,0.0268,2,0.2,42
ciciot2023:rung0.2,rf,Benign,6299,2417,0.9307,0.9499,0.0001,0.0008,-0.0038,0.0237,2,0.2,512
ciciot2023:rung0.2,rf,BruteForce,1371,541,0.9874,0.9569,-0.0069,0.0025,-0.0012,0.0295,2,0.2,512
ciciot2023:rung0.2,rf,DDoS,68476,25984,0.5,0.9494,0.0006,0.0,0.0,0.0026,2,0.2,512
ciciot2023:rung0.2,rf,DoS,25215,9598,0.5,0.9495,0.0005,0.0,0.0,0.0028,2,0.2,512
ciciot2023:rung0.2,rf,Mirai,18953,7201,0.5,0.9524,-0.0024,0.0,0.0,0.0022,2,0.2,512
ciciot2023:rung0.2,rf,Recon,23055,8646,0.639,0.9495,0.0005,-0.0001,0.0,0.007,2,0.2,512
ciciot2023:rung0.2,rf,Spoofing,12575,4802,0.8329,0.9517,-0.0017,-0.0001,-0.0079,0.0095,2,0.2,512
ciciot2023:rung0.2,rf,Web,2135,811,0.9615,0.9449,0.0051,-0.0152,0.0023,0.0258,2,0.2,512
ciciot2023:rung0.2,rf,Benign,6299,2417,0.9255,0.9561,-0.0061,0.0012,0.0006,0.0313,2,0.2,6021
ciciot2023:rung0.2,rf,BruteForce,1371,541,0.9906,0.956,-0.006,0.003,-0.0015,0.0407,2,0.2,6021
ciciot2023:rung0.2,rf,DDoS,68476,25984,0.5,0.95,-0.0,0.0,0.0,0.0022,2,0.2,6021
ciciot2023:rung0.2,rf,DoS,25215,9598,0.5,0.9515,-0.0015,0.0,0.0,0.0014,2,0.2,6021
ciciot2023:rung0.2,rf,Mirai,18953,7201,0.5,0.9501,-0.0001,0.0,0.0,0.0019,2,0.2,6021
ciciot2023:rung0.2,rf,Recon,23055,8646,0.652,0.9483,0.0017,0.0,0.0,0.0046,2,0.2,6021
ciciot2023:rung0.2,rf,Spoofing,12575,4802,0.8333,0.9508,-0.0008,-0.0002,-0.0029,0.0158,2,0.2,6021
ciciot2023:rung0.2,rf,Web,2135,811,0.9662,0.9519,-0.0019,-0.0115,0.0014,0.0304,2,0.2,6021
ciciot2023:rung0.2,rf,Benign,6299,2417,0.9311,0.9523,-0.0023,0.0012,0.0146,0.0396,2,0.2,7
ciciot2023:rung0.2,rf,BruteForce,1371,541,0.9913,0.9608,-0.0108,-0.0009,0.0023,0.0227,2,0.2,7
ciciot2023:rung0.2,rf,DDoS,68476,25984,0.5,0.9501,-0.0001,0.0,0.0,0.0017,2,0.2,7
ciciot2023:rung0.2,rf,DoS,25215,9598,0.5,0.951,-0.001,0.0,0.0,0.004,2,0.2,7
ciciot2023:rung0.2,rf,Mirai,18953,7201,0.5,0.9497,0.0003,0.0,0.0,0.0016,2,0.2,7
ciciot2023:rung0.2,rf,Recon,23055,8646,0.6374,0.952,-0.002,-0.0,0.0,0.0063,2,0.2,7
ciciot2023:rung0.2,rf,Spoofing,12575,4802,0.8341,0.9544,-0.0044,-0.0001,-0.002,0.0105,2,0.2,7
ciciot2023:rung0.2,rf,Web,2135,811,0.9628,0.9566,-0.0066,-0.0151,-0.0025,0.0296,2,0.2,7
ciciot2023:rung0.2,rf,Benign,6299,2417,0.9347,0.952,-0.002,0.0021,0.0097,0.0407,2,0.2,88
ciciot2023:rung0.2,rf,BruteForce,1371,541,0.9906,0.9542,-0.0042,0.0002,0.0026,0.0358,2,0.2,88
ciciot2023:rung0.2,rf,DDoS,68476,25984,0.5,0.9497,0.0003,0.0,0.0,0.0022,2,0.2,88
ciciot2023:rung0.2,rf,DoS,25215,9598,0.5,0.9501,-0.0001,0.0,0.0,0.003,2,0.2,88
ciciot2023:rung0.2,rf,Mirai,18953,7201,0.5,0.9513,-0.0013,0.0,0.0,0.0024,2,0.2,88
ciciot2023:rung0.2,rf,Recon,23055,8646,0.6538,0.9513,-0.0013,-0.0,0.0,0.0055,2,0.2,88
ciciot2023:rung0.2,rf,Spoofing,12575,4802,0.8329,0.9543,-0.0043,-0.0001,0.0023,0.013,2,0.2,88
ciciot2023:rung0.2,rf,Web,2135,811,0.9654,0.9433,0.0067,-0.0072,0.0045,0.0328,2,0.2,88
ciciot2023:rung0.2,rf,Benign,6299,2417,0.9323,0.9467,0.0033,0.002,0.0067,0.0339,2,0.2,91
ciciot2023:rung0.2,rf,BruteForce,1371,541,0.9899,0.9597,-0.0097,0.0014,-0.0012,0.0314,2,0.2,91
ciciot2023:rung0.2,rf,DDoS,68476,25984,0.5,0.9505,-0.0005,0.0,0.0,0.0021,2,0.2,91
