dataset,realization,seed,arch,protocol,class,alpha,coverage,set_size,nominal
cicids2017,R2_holdout_Slowloris,88,xgb,SHC,Benign,0.2,0.8002,0.8002,0.8
cicids2017,R2_holdout_Slowloris,88,xgb,SHC,DoS,0.2,0.4692,0.824,0.8
cicids2017,R2_holdout_Slowloris,88,mlp,REC,Benign,0.05,0.9506,1.9506,0.95
cicids2017,R2_holdout_Slowloris,88,mlp,REC,DoS,0.05,1.0,1.4536,0.95
cicids2017,R2_holdout_Slowloris,88,mlp,REC,Benign,0.1,0.9,1.9,0.9
cicids2017,R2_holdout_Slowloris,88,mlp,REC,DoS,0.1,1.0,1.421,0.9
cicids2017,R2_holdout_Slowloris,88,mlp,REC,Benign,0.2,0.8001,1.8001,0.8
cicids2017,R2_holdout_Slowloris,88,mlp,REC,DoS,0.2,1.0,1.3691,0.8
cicids2017,R2_holdout_Slowloris,88,mlp,TSC,Benign,0.05,0.9503,1.9503,0.95
cicids2017,R2_holdout_Slowloris,88,mlp,TSC,DoS,0.05,1.0,1.4535,0.95
cicids2017,R2_holdout_Slowloris,88,mlp,TSC,Benign,0.1,0.9003,1.9003,0.9
cicids2017,R2_holdout_Slowloris,88,mlp,TSC,DoS,0.1,1.0,1.4211,0.9
cicids2017,R2_holdout_Slowloris,88,mlp,TSC,Benign,0.2,0.8003,1.8003,0.8
cicids2017,R2_holdout_Slowloris,88,mlp,TSC,DoS,0.2,1.0,1.3694,0.8
cicids2017,R2_holdout_Slowloris,88,mlp,SHC,Benign,0.05,0.9496,0.9498,0.95
cicids2017,R2_holdout_Slowloris,88,mlp,SHC,DoS,0.05,0.5278,0.981,0.95
cicids2017,R2_holdout_Slowloris,88,mlp,SHC,Benign,0.1,0.8988,0.8991,0.9
cicids2017,R2_holdout_Slowloris,88,mlp,SHC,DoS,0.1,0.5015,0.9221,0.9
cicids2017,R2_holdout_Slowloris,88,mlp,SHC,Benign,0.2,0.799,0.7992,0.8
cicids2017,R2_holdout_Slowloris,88,mlp,SHC,DoS,0.2,0.4481,0.8167,0.8
cicids2017,R2_holdout_Slowloris,3407,rf,REC,Benign,0.05,0.9502,1.9502,0.95
cicids2017,R2_holdout_Slowloris,3407,rf,REC,DoS,0.05,1.0,1.5314,0.95
cicids2017,R2_holdout_Slowloris,3407,rf,REC,Benign,0.1,0.9009,1.9009,0.9
cicids2017,R2_holdout_Slowloris,3407,rf,REC,DoS,0.1,1.0,1.5011,0.9
cicids2017,R2_holdout_Slowloris,3407,rf,REC,Benign,0.2,0.8008,1.8008,0.8
cicids2017,R2_holdout_Slowloris,3407,rf,REC,DoS,0.2,1.0,1.444,0.8
cicids2017,R2_holdout_Slowloris,3407,rf,TSC,Benign,0.05,0.9506,1.9506,0.95
cicids2017,R2_holdout_Slowloris,3407,rf,TSC,DoS,0.05,1.0,1.5313,0.95
cicids2017,R2_holdout_Slowloris,3407,rf,TSC,Benign,0.1,0.9009,1.9009,0.9
cicids2017,R2_holdout_Slowloris,3407,rf,TSC,DoS,0.1,1.0,1.5011,0.9
cicids2017,R2_holdout_Slowloris,3407,rf,TSC,Benign,0.2,0.8006,1.8006,0.8
cicids2017,R2_holdout_Slowloris,3407,rf,TSC,DoS,0.2,1.0,1.4441,0.8
cicids2017,R2_holdout_Slowloris,3407,rf,SHC,Benign,0.05,0.9499,0.9501,0.95
cicids2017,R2_holdout_Slowloris,3407,rf,SHC,DoS,0.05,0.4397,0.9707,0.95
cicids2017,R2_holdout_Slowloris,3407,rf,SHC,Benign,0.1,0.9006,0.9008,0.9
cicids2017,R2_holdout_Slowloris,3407,rf,SHC,DoS,0.1,0.4185,0.9197,0.9
cicids2017,R2_holdout_Slowloris,3407,rf,SHC,Benign,0.2,0.8001,0.8003,0.8
cicids2017,R2_holdout_Slowloris,3407,rf,SHC,DoS,0.2,0.3718,0.8152,0.8
cicids2017,R2_holdout_Slowloris,3407,xgb,REC,Benign,0.05,0.9498,1.9498,0.95
cicids2017,R2_holdout_Slowloris,3407,xgb,REC,DoS,0.05,1.0,1.4826,0.95
cicids2017,R2_holdout_Slowloris,3407,xgb,REC,Benign,0.1,0.9001,1.9001,0.9
cicids2017,R2_holdout_Slowloris,3407,xgb,REC,DoS,0.1,1.0,1.435,0.9
cicids2017,R2_holdout_Slowloris,3407,xgb,REC,Benign,0.2,0.7997,1.7997,0.8
cicids2017,R2_holdout_Slowloris,3407,xgb,REC,DoS,0.2,1.0,1.341,0.8
cicids2017,R2_holdout_Slowloris,3407,xgb,TSC,Benign,0.05,0.9502,1.9502,0.95
cicids2017,R2_holdout_Slowloris,3407,xgb,TSC,DoS,0.05,1.0,1.4832,0.95
cicids2017,R2_holdout_Slowloris,3407,xgb,TSC,Benign,0.1,0.9005,1.9005,0.9
cicids2017,R2_holdout_Slowloris,3407,xgb,TSC,DoS,0.1,1.0,1.4354,0.9
cicids2017,R2_holdout_Slowloris,3407,xgb,TSC,Benign,0.2,0.8003,1.8003,0.8
cicids2017,R2_holdout_Slowloris,3407,xgb,TSC,DoS,0.2,1.0,1.3417,0.8
cicids2017,R2_holdout_Slowloris,3407,xgb,SHC,Benign,0.05,0.9505,0.9506,0.95
cicids2017,R2_holdout_Slowloris,3407,xgb,SHC,DoS,0.05,0.5511,1.0348,0.95
cicids2017,R2_holdout_Slowloris,3407,xgb,SHC,Benign,0.1,0.8999,0.9,0.9
cicids2017,R2_holdout_Slowloris,3407,xgb,SHC,DoS,0.1,0.5278,0.9625,0.9
cicids2017,R2_holdout_Slowloris,3407,xgb,SHC,Benign,0.2,0.8007,0.8008,0.8
cicids2017,R2_holdout_Slowloris,3407,xgb,SHC,DoS,0.2,0.4785,0.8203,0.8
cicids2017,R2_holdout_Slowloris,3407,mlp,REC,Benign,0.05,0.9495,1.9495,0.95
cicids2017,R2_holdout_Slowloris,3407,mlp,REC,DoS,0.05,1.0,1.4482,0.95
cicids2017,R2_holdout_Slowloris,3407,mlp,REC,Benign,0.1,0.8992,1.8992,0.9
cicids2017,R2_holdout_Slowloris,3407,mlp,REC,DoS,0.1,1.0,1.4228,0.9
cicids2017,R2_holdout_Slowloris,3407,mlp,REC,Benign,0.2,0.7995,1.7995,0.8
cicids2017,R2_holdout_Slowloris,3407,mlp,REC,DoS,0.2,1.0,1.3731,0.8
cicids2017,R2_holdout_Slowloris,3407,mlp,TSC,Benign,0.05,0.95,1.95,0.95
cicids2017,R2_holdout_Slowloris,3407,mlp,TSC,DoS,0.05,1.0,1.4482,0.95
cicids2017,R2_holdout_Slowloris,3407,mlp,TSC,Benign,0.1,0.9003,1.9003,0.9
cicids2017,R2_holdout_Slowloris,3407,mlp,TSC,DoS,0.1,1.0,1.4229,0.9
cicids2017,R2_holdout_Slowloris,3407,mlp,TSC,Benign,0.2,0.8011,1.8011,0.8
cicids2017,R2_holdout_Slowloris,3407,mlp,TSC,DoS,0.2,1.0,1.3742,0.8
cicids2017,R2_holdout_Slowloris,3407,mlp,SHC,Benign,0.05,0.9495,0.9496,0.95
cicids2017,R2_holdout_Slowloris,3407,mlp,SHC,DoS,0.05,0.502,0.9499,0.95
cicids2017,R2_holdout_Slowloris,3407,mlp,SHC,Benign,0.1,0.8996,0.8997,0.9
cicids2017,R2_holdout_Slowloris,3407,mlp,SHC,DoS,0.1,0.4753,0.8982,0.9
cicids2017,R2_holdout_Slowloris,3407,mlp,SHC,Benign,0.2,0.7996,0.7997,0.8
cicids2017,R2_holdout_Slowloris,3407,mlp,SHC,DoS,0.2,0.4231,0.7962,0.8
cicids2017,R2_holdout_Slowloris,12345,rf,REC,Benign,0.05,0.9503,1.9503,0.95
cicids2017,R2_holdout_Slowloris,12345,rf,REC,DoS,0.05,1.0,1.5284,0.95
cicids2017,R2_holdout_Slowloris,12345,rf,REC,Benign,0.1,0.9012,1.9012,0.9
cicids2017,R2_holdout_Slowloris,12345,rf,REC,DoS,0.1,1.0,1.5009,0.9
cicids2017,R2_holdout_Slowloris,12345,rf,REC,Benign,0.2,0.8009,1.8009,0.8
cicids2017,R2_holdout_Slowloris,12345,rf,REC,DoS,0.2,1.0,1.4464,0.8
cicids2017,R2_holdout_Slowloris,12345,rf,TSC,Benign,0.05,0.9494,1.9494,0.95
cicids2017,R2_holdout_Slowloris,12345,rf,TSC,DoS,0.05,1.0,1.5279,0.95
cicids2017,R2_holdout_Slowloris,12345,rf,TSC,Benign,0.1,0.9002,1.9002,0.9
cicids2017,R2_holdout_Slowloris,12345,rf,TSC,DoS,0.1,1.0,1.5003,0.9
cicids2017,R2_holdout_Slowloris,12345,rf,TSC,Benign,0.2,0.8002,1.8002,0.8
cicids2017,R2_holdout_Slowloris,12345,rf,TSC,DoS,0.2,1.0,1.4462,0.8
cicids2017,R2_holdout_Slowloris,12345,rf,SHC,Benign,0.05,0.9503,0.9506,0.95
cicids2017,R2_holdout_Slowloris,12345,rf,SHC,DoS,0.05,0.4439,0.9724,0.95
cicids2017,R2_holdout_Slowloris,12345,rf,SHC,Benign,0.1,0.9015,0.9017,0.9
cicids2017,R2_holdout_Slowloris,12345,rf,SHC,DoS,0.1,0.4187,0.9201,0.9
cicids2017,R2_holdout_Slowloris,12345,rf,SHC,Benign,0.2,0.8018,0.802,0.8
cicids2017,R2_holdout_Slowloris,12345,rf,SHC,DoS,0.2,0.3702,0.8175,0.8
cicids2017,R2_holdout_Slowloris,12345,xgb,REC,Benign,0.05,0.9502,1.9502,0.95
cicids2017,R2_holdout_Slowloris,12345,xgb,REC,DoS,0.05,1.0,1.4828,0.95
cicids2017,R2_holdout_Slowloris,12345,xgb,REC,Benign,0.1,0.9003,1.9003,0.9
cicids2017,R2_holdout_Slowloris,12345,xgb,REC,DoS,0.1,1.0,1.4351,0.9
cicids2017,R2_holdout_Slowloris,12345,xgb,REC,Benign,0.2,0.8004,1.8004,0.8
cicids2017,R2_holdout_Slowloris,12345,xgb,REC,DoS,0.2,1.0,1.3428,0.8
cicids2017,R2_holdout_Slowloris,12345,xgb,TSC,Benign,0.05,0.9504,1.9504,0.95
cicids2017,R2_holdout_Slowloris,12345,xgb,TSC,DoS,0.05,1.0,1.483,0.95
cicids2017,R2_holdout_Slowloris,12345,xgb,TSC,Benign,0.1,0.9009,1.9009,0.9
cicids2017,R2_holdout_Slowloris,12345,xgb,TSC,DoS,0.1,1.0,1.4357,0.9
cicids2017,R2_holdout_Slowloris,12345,xgb,TSC,Benign,0.2,0.801,1.801,0.8
cicids2017,R2_holdout_Slowloris,12345,xgb,TSC,DoS,0.2,1.0,1.3435,0.8
cicids2017,R2_holdout_Slowloris,12345,xgb,SHC,Benign,0.05,0.9504,0.9505,0.95
cicids2017,R2_holdout_Slowloris,12345,xgb,SHC,DoS,0.05,0.5501,1.0328,0.95
cicids2017,R2_holdout_Slowloris,12345,xgb,SHC,Benign,0.1,0.9004,0.9006,0.9
cicids2017,R2_holdout_Slowloris,12345,xgb,SHC,DoS,0.1,0.5248,0.96,0.9
cicids2017,R2_holdout_Slowloris,12345,xgb,SHC,Benign,0.2,0.7988,0.7989,0.8
cicids2017,R2_holdout_Slowloris,12345,xgb,SHC,DoS,0.2,0.4732,0.8153,0.8
cicids2017,R2_holdout_Slowloris,12345,mlp,REC,Benign,0.05,0.9506,1.9506,0.95
cicids2017,R2_holdout_Slowloris,12345,mlp,REC,DoS,0.05,1.0,1.4712,0.95
cicids2017,R2_holdout_Slowloris,12345,mlp,REC,Benign,0.1,0.901,1.901,0.9
cicids2017,R2_holdout_Slowloris,12345,mlp,REC,DoS,0.1,1.0,1.4472,0.9
cicids2017,R2_holdout_Slowloris,12345,mlp,REC,Benign,0.2,0.8005,1.8005,0.8
cicids2017,R2_holdout_Slowloris,12345,mlp,REC,DoS,0.2,1.0,1.3967,0.8
cicids2017,R2_holdout_Slowloris,12345,mlp,TSC,Benign,0.05,0.9507,1.9507,0.95
cicids2017,R2_holdout_Slowloris,12345,mlp,TSC,DoS,0.05,1.0,1.471,0.95
cicids2017,R2_holdout_Slowloris,12345,mlp,TSC,Benign,0.1,0.901,1.901,0.9
cicids2017,R2_holdout_Slowloris,12345,mlp,TSC,DoS,0.1,1.0,1.4476,0.9
cicids2017,R2_holdout_Slowloris,12345,mlp,TSC,Benign,0.2,0.8005,1.8005,0.8
cicids2017,R2_holdout_Slowloris,12345,mlp,TSC,DoS,0.2,1.0,1.3966,0.8
cicids2017,R2_holdout_Slowloris,12345,mlp,SHC,Benign,0.05,0.9501,0.9503,0.95
cicids2017,R2_holdout_Slowloris,12345,mlp,SHC,DoS,0.05,0.4911,0.9618,0.95
cicids2017,R2_holdout_Slowloris,12345,mlp,SHC,Benign,0.1,0.9001,0.9003,0.9
cicids2017,R2_holdout_Slowloris,12345,mlp,SHC,DoS,0.1,0.465,0.912,0.9
cicids2017,R2_holdout_Slowloris,12345,mlp,SHC,Benign,0.2,0.8001,0.8003,0.8
cicids2017,R2_holdout_Slowloris,12345,mlp,SHC,DoS,0.2,0.4126,0.8092,0.8
cicids2017,R3_holdout_GoldenEye,42,rf,REC,Benign,0.05,0.9506,1.9506,0.95
cicids2017,R3_holdout_GoldenEye,42,rf,REC,DoS,0.05,1.0,1.292,0.95
cicids2017,R3_holdout_GoldenEye,42,rf,REC,Benign,0.1,0.9002,1.9002,0.9
cicids2017,R3_holdout_GoldenEye,42,rf,REC,DoS,0.1,1.0,1.2663,0.9
cicids2017,R3_holdout_GoldenEye,42,rf,REC,Benign,0.2,0.7997,1.7997,0.8
cicids2017,R3_holdout_GoldenEye,42,rf,REC,DoS,0.2,1.0,1.2315,0.8
cicids2017,R3_holdout_GoldenEye,42,rf,TSC,Benign,0.05,0.9496,1.9496,0.95
cicids2017,R3_holdout_GoldenEye,42,rf,TSC,DoS,0.05,1.0,1.2917,0.95
cicids2017,R3_holdout_GoldenEye,42,rf,TSC,Benign,0.1,0.8998,1.8998,0.9
cicids2017,R3_holdout_GoldenEye,42,rf,TSC,DoS,0.1,1.0,1.266,0.9
cicids2017,R3_holdout_GoldenEye,42,rf,TSC,Benign,0.2,0.7987,1.7987,0.8
cicids2017,R3_holdout_GoldenEye,42,rf,TSC,DoS,0.2,1.0,1.231,0.8
cicids2017,R3_holdout_GoldenEye,42,rf,SHC,Benign,0.05,0.9501,0.9503,0.95
cicids2017,R3_holdout_GoldenEye,42,rf,SHC,DoS,0.05,0.6964,0.9883,0.95
cicids2017,R3_holdout_GoldenEye,42,rf,SHC,Benign,0.1,0.9001,0.9002,0.9
cicids2017,R3_holdout_GoldenEye,42,rf,SHC,DoS,0.1,0.6572,0.9234,0.9
cicids2017,R3_holdout_GoldenEye,42,rf,SHC,Benign,0.2,0.7995,0.7996,0.8
cicids2017,R3_holdout_GoldenEye,42,rf,SHC,DoS,0.2,0.5821,0.8133,0.8
cicids2017,R3_holdout_GoldenEye,42,xgb,REC,Benign,0.05,0.9498,0.95,0.95
cicids2017,R3_holdout_GoldenEye,42,xgb,REC,DoS,0.05,0.9514,1.2276,0.95
cicids2017,R3_holdout_GoldenEye,42,xgb,REC,Benign,0.1,0.9003,0.9004,0.9
cicids2017,R3_holdout_GoldenEye,42,xgb,REC,DoS,0.1,0.9029,1.1622,0.9
cicids2017,R3_holdout_GoldenEye,42,xgb,REC,Benign,0.2,0.8007,0.8008,0.8
cicids2017,R3_holdout_GoldenEye,42,xgb,REC,DoS,0.2,0.8015,1.031,0.8
cicids2017,R3_holdout_GoldenEye,42,xgb,TSC,Benign,0.05,0.9491,0.9493,0.95
cicids2017,R3_holdout_GoldenEye,42,xgb,TSC,DoS,0.05,0.9514,1.2274,0.95
cicids2017,R3_holdout_GoldenEye,42,xgb,TSC,Benign,0.1,0.8993,0.8995,0.9
cicids2017,R3_holdout_GoldenEye,42,xgb,TSC,DoS,0.1,0.9009,1.1598,0.9
cicids2017,R3_holdout_GoldenEye,42,xgb,TSC,Benign,0.2,0.8002,0.8003,0.8
cicids2017,R3_holdout_GoldenEye,42,xgb,TSC,DoS,0.2,0.8011,1.0308,0.8
cicids2017,R3_holdout_GoldenEye,42,xgb,SHC,Benign,0.05,0.9497,0.9498,0.95
cicids2017,R3_holdout_GoldenEye,42,xgb,SHC,DoS,0.05,0.8136,1.0896,0.95
cicids2017,R3_holdout_GoldenEye,42,xgb,SHC,Benign,0.1,0.8993,0.8994,0.9
cicids2017,R3_holdout_GoldenEye,42,xgb,SHC,DoS,0.1,0.7377,0.9966,0.9
cicids2017,R3_holdout_GoldenEye,42,xgb,SHC,Benign,0.2,0.801,0.8011,0.8
cicids2017,R3_holdout_GoldenEye,42,xgb,SHC,DoS,0.2,0.6343,0.8638,0.8
cicids2017,R3_holdout_GoldenEye,42,mlp,REC,Benign,0.05,0.9494,1.9494,0.95
cicids2017,R3_holdout_GoldenEye,42,mlp,REC,DoS,0.05,1.0,1.3911,0.95
cicids2017,R3_holdout_GoldenEye,42,mlp,REC,Benign,0.1,0.9001,1.9001,0.9
cicids2017,R3_holdout_GoldenEye,42,mlp,REC,DoS,0.1,1.0,1.3691,0.9
cicids2017,R3_holdout_GoldenEye,42,mlp,REC,Benign,0.2,0.7988,1.7988,0.8
cicids2017,R3_holdout_GoldenEye,42,mlp,REC,DoS,0.2,1.0,1.326,0.8
cicids2017,R3_holdout_GoldenEye,42,mlp,TSC,Benign,0.05,0.9502,1.9502,0.95
cicids2017,R3_holdout_GoldenEye,42,mlp,TSC,DoS,0.05,1.0,1.3914,0.95
cicids2017,R3_holdout_GoldenEye,42,mlp,TSC,Benign,0.1,0.9007,1.9007,0.9
cicids2017,R3_holdout_GoldenEye,42,mlp,TSC,DoS,0.1,1.0,1.3693,0.9
cicids2017,R3_holdout_GoldenEye,42,mlp,TSC,Benign,0.2,0.7996,1.7996,0.8
cicids2017,R3_holdout_GoldenEye,42,mlp,TSC,DoS,0.2,1.0,1.3263,0.8
cicids2017,R3_holdout_GoldenEye,42,mlp,SHC,Benign,0.05,0.9494,0.9495,0.95
cicids2017,R3_holdout_GoldenEye,42,mlp,SHC,DoS,0.05,0.595,0.9865,0.95
cicids2017,R3_holdout_GoldenEye,42,mlp,SHC,Benign,0.1,0.8999,0.9001,0.9
cicids2017,R3_holdout_GoldenEye,42,mlp,SHC,DoS,0.1,0.5589,0.9276,0.9
cicids2017,R3_holdout_GoldenEye,42,mlp,SHC,Benign,0.2,0.7989,0.799,0.8
cicids2017,R3_holdout_GoldenEye,42,mlp,SHC,DoS,0.2,0.4966,0.8222,0.8
cicids2017,R3_holdout_GoldenEye,1337,rf,REC,Benign,0.05,0.9497,1.9497,0.95
cicids2017,R3_holdout_GoldenEye,1337,rf,REC,DoS,0.05,1.0,1.2817,0.95
cicids2017,R3_holdout_GoldenEye,1337,rf,REC,Benign,0.1,0.8997,1.8997,0.9
cicids2017,R3_holdout_GoldenEye,1337,rf,REC,DoS,0.1,1.0,1.2623,0.9
cicids2017,R3_holdout_GoldenEye,1337,rf,REC,Benign,0.2,0.7993,1.7993,0.8
cicids2017,R3_holdout_GoldenEye,1337,rf,REC,DoS,0.2,1.0,1.231,0.8
cicids2017,R3_holdout_GoldenEye,1337,rf,TSC,Benign,0.05,0.949,1.949,0.95
cicids2017,R3_holdout_GoldenEye,1337,rf,TSC,DoS,0.05,1.0,1.2816,0.95
cicids2017,R3_holdout_GoldenEye,1337,rf,TSC,Benign,0.1,0.8995,1.8995,0.9
cicids2017,R3_holdout_GoldenEye,1337,rf,TSC,DoS,0.1,1.0,1.2623,0.9
cicids2017,R3_holdout_GoldenEye,1337,rf,TSC,Benign,0.2,0.7993,1.7993,0.8
cicids2017,R3_holdout_GoldenEye,1337,rf,TSC,DoS,0.2,1.0,1.2308,0.8
cicids2017,R3_holdout_GoldenEye,1337,rf,SHC,Benign,0.05,0.95,0.9501,0.95
cicids2017,R3_holdout_GoldenEye,1337,rf,SHC,DoS,0.05,0.6901,0.972,0.95
cicids2017,R3_holdout_GoldenEye,1337,rf,SHC,Benign,0.1,0.8995,0.8996,0.9
cicids2017,R3_holdout_GoldenEye,1337,rf,SHC,DoS,0.1,0.6528,0.9149,0.9
cicids2017,R3_holdout_GoldenEye,1337,rf,SHC,Benign,0.2,0.8003,0.8004,0.8
cicids2017,R3_holdout_GoldenEye,1337,rf,SHC,DoS,0.2,0.5801,0.8116,0.8
cicids2017,R3_holdout_GoldenEye,1337,xgb,REC,Benign,0.05,0.9501,0.9503,0.95
cicids2017,R3_holdout_GoldenEye,1337,xgb,REC,DoS,0.05,0.9517,1.2253,0.95
cicids2017,R3_holdout_GoldenEye,1337,xgb,REC,Benign,0.1,0.9009,0.901,0.9
cicids2017,R3_holdout_GoldenEye,1337,xgb,REC,DoS,0.1,0.8992,1.1568,0.9
cicids2017,R3_holdout_GoldenEye,1337,xgb,REC,Benign,0.2,0.8018,0.8019,0.8
cicids2017,R3_holdout_GoldenEye,1337,xgb,REC,DoS,0.2,0.8023,1.032,0.8
cicids2017,R3_holdout_GoldenEye,1337,xgb,TSC,Benign,0.05,0.9497,0.9499,0.95
cicids2017,R3_holdout_GoldenEye,1337,xgb,TSC,DoS,0.05,0.9504,1.2238,0.95
cicids2017,R3_holdout_GoldenEye,1337,xgb,TSC,Benign,0.1,0.8998,0.8999,0.9
cicids2017,R3_holdout_GoldenEye,1337,xgb,TSC,DoS,0.1,0.8994,1.1569,0.9
cicids2017,R3_holdout_GoldenEye,1337,xgb,TSC,Benign,0.2,0.8011,0.8012,0.8
cicids2017,R3_holdout_GoldenEye,1337,xgb,TSC,DoS,0.2,0.7975,1.027,0.8
cicids2017,R3_holdout_GoldenEye,1337,xgb,SHC,Benign,0.05,0.9509,0.951,0.95
cicids2017,R3_holdout_GoldenEye,1337,xgb,SHC,DoS,0.05,0.8099,1.0836,0.95
cicids2017,R3_holdout_GoldenEye,1337,xgb,SHC,Benign,0.1,0.9013,0.9014,0.9
cicids2017,R3_holdout_GoldenEye,1337,xgb,SHC,DoS,0.1,0.7367,0.9947,0.9
cicids2017,R3_holdout_GoldenEye,1337,xgb,SHC,Benign,0.2,0.8015,0.8016,0.8
cicids2017,R3_holdout_GoldenEye,1337,xgb,SHC,DoS,0.2,0.631,0.8606,0.8
cicids2017,R3_holdout_GoldenEye,1337,mlp,REC,Benign,0.05,0.9499,1.9499,0.95
cicids2017,R3_holdout_GoldenEye,1337,mlp,REC,DoS,0.05,1.0,1.5277,0.95
cicids2017,R3_holdout_GoldenEye,1337,mlp,REC,Benign,0.1,0.9001,1.9001,0.9
cicids2017,R3_holdout_GoldenEye,1337,mlp,REC,DoS,0.1,1.0,1.4747,0.9
cicids2017,R3_holdout_GoldenEye,1337,mlp,REC,Benign,0.2,0.7998,0.8059,0.8
cicids2017,R3_holdout_GoldenEye,1337,mlp,REC,DoS,0.2,0.7982,1.1733,0.8
cicids2017,R3_holdout_GoldenEye,1337,mlp,TSC,Benign,0.05,0.9501,1.9501,0.95
cicids2017,R3_holdout_GoldenEye,1337,mlp,TSC,DoS,0.05,1.0,1.528,0.95
cicids2017,R3_holdout_GoldenEye,1337,mlp,TSC,Benign,0.1,0.9003,1.9003,0.9
cicids2017,R3_holdout_GoldenEye,1337,mlp,TSC,DoS,0.1,1.0,1.4749,0.9
cicids2017,R3_holdout_GoldenEye,1337,mlp,TSC,Benign,0.2,0.7991,0.8054,0.8
cicids2017,R3_holdout_GoldenEye,1337,mlp,TSC,DoS,0.2,0.8091,1.1843,0.8
cicids2017,R3_holdout_GoldenEye,1337,mlp,SHC,Benign,0.05,0.9506,0.9507,0.95
cicids2017,R3_holdout_GoldenEye,1337,mlp,SHC,DoS,0.05,0.5348,1.0635,0.95
cicids2017,R3_holdout_GoldenEye,1337,mlp,SHC,Benign,0.1,0.9012,0.9013,0.9
cicids2017,R3_holdout_GoldenEye,1337,mlp,SHC,DoS,0.1,0.511,0.9863,0.9
cicids2017,R3_holdout_GoldenEye,1337,mlp,SHC,Benign,0.2,0.8016,0.8017,0.8
cicids2017,R3_holdout_GoldenEye,1337,mlp,SHC,DoS,0.2,0.4618,0.8389,0.8
cicids2017,R3_holdout_GoldenEye,2024,rf,REC,Benign,0.05,0.9499,1.9499,0.95
cicids2017,R3_holdout_GoldenEye,2024,rf,REC,DoS,0.05,1.0,1.2729,0.95
cicids2017,R3_holdout_GoldenEye,2024,rf,REC,Benign,0.1,0.9003,1.9003,0.9
cicids2017,R3_holdout_GoldenEye,2024,rf,REC,DoS,0.1,1.0,1.2565,0.9
cicids2017,R3_holdout_GoldenEye,2024,rf,REC,Benign,0.2,0.7989,1.7989,0.8
cicids2017,R3_holdout_GoldenEye,2024,rf,REC,DoS,0.2,1.0,1.2246,0.8
cicids2017,R3_holdout_GoldenEye,2024,rf,TSC,Benign,0.05,0.9503,1.9503,0.95
cicids2017,R3_holdout_GoldenEye,2024,rf,TSC,DoS,0.05,1.0,1.2731,0.95
cicids2017,R3_holdout_GoldenEye,2024,rf,TSC,Benign,0.1,0.9007,1.9007,0.9
cicids2017,R3_holdout_GoldenEye,2024,rf,TSC,DoS,0.1,1.0,1.2565,0.9
cicids2017,R3_holdout_GoldenEye,2024,rf,TSC,Benign,0.2,0.8,1.8,0.8
cicids2017,R3_holdout_GoldenEye,2024,rf,TSC,DoS,0.2,1.0,1.2246,0.8
cicids2017,R3_holdout_GoldenEye,2024,rf,SHC,Benign,0.05,0.95,0.9501,0.95
cicids2017,R3_holdout_GoldenEye,2024,rf,SHC,DoS,0.05,0.6918,0.9649,0.95
cicids2017,R3_holdout_GoldenEye,2024,rf,SHC,Benign,0.1,0.9,0.9002,0.9
cicids2017,R3_holdout_GoldenEye,2024,rf,SHC,DoS,0.1,0.6535,0.9099,0.9
cicids2017,R3_holdout_GoldenEye,2024,rf,SHC,Benign,0.2,0.7996,0.7997,0.8
cicids2017,R3_holdout_GoldenEye,2024,rf,SHC,DoS,0.2,0.5796,0.8041,0.8
cicids2017,R3_holdout_GoldenEye,2024,xgb,REC,Benign,0.05,0.9499,0.9501,0.95
cicids2017,R3_holdout_GoldenEye,2024,xgb,REC,DoS,0.05,0.9509,1.2253,0.95
cicids2017,R3_holdout_GoldenEye,2024,xgb,REC,Benign,0.1,0.9007,0.9009,0.9
cicids2017,R3_holdout_GoldenEye,2024,xgb,REC,DoS,0.1,0.9007,1.1601,0.9
cicids2017,R3_holdout_GoldenEye,2024,xgb,REC,Benign,0.2,0.8,0.8001,0.8
cicids2017,R3_holdout_GoldenEye,2024,xgb,REC,DoS,0.2,0.7987,1.0254,0.8
cicids2017,R3_holdout_GoldenEye,2024,xgb,TSC,Benign,0.05,0.9497,0.95,0.95
cicids2017,R3_holdout_GoldenEye,2024,xgb,TSC,DoS,0.05,0.9506,1.2253,0.95
cicids2017,R3_holdout_GoldenEye,2024,xgb,TSC,Benign,0.1,0.8994,0.8996,0.9
cicids2017,R3_holdout_GoldenEye,2024,xgb,TSC,DoS,0.1,0.9013,1.1604,0.9
cicids2017,R3_holdout_GoldenEye,2024,xgb,TSC,Benign,0.2,0.798,0.7981,0.8
cicids2017,R3_holdout_GoldenEye,2024,xgb,TSC,DoS,0.2,0.8005,1.0269,0.8
cicids2017,R3_holdout_GoldenEye,2024,xgb,SHC,Benign,0.05,0.9501,0.9502,0.95
cicids2017,R3_holdout_GoldenEye,2024,xgb,SHC,DoS,0.05,0.8091,1.0837,0.95
cicids2017,R3_holdout_GoldenEye,2024,xgb,SHC,Benign,0.1,0.9006,0.9007,0.9
cicids2017,R3_holdout_GoldenEye,2024,xgb,SHC,DoS,0.1,0.7333,0.9927,0.9
cicids2017,R3_holdout_GoldenEye,2024,xgb,SHC,Benign,0.2,0.7992,0.7993,0.8
cicids2017,R3_holdout_GoldenEye,2024,xgb,SHC,DoS,0.2,0.6304,0.8568,0.8
cicids2017,R3_holdout_GoldenEye,2024,mlp,REC,Benign,0.05,0.9493,1.9493,0.95
